"Area","Length","Width","Eccentricity","Perimeter","TotalDye1","MeanDye1","TotalDye2","MeanDye2","TotalDye3","MeanDye3","Drug"
75,12.4578215,8.086280235,0.76070937,32.72792206,9889,131.8533333,153514,2046.853333,57981,773.08,"DrugD"
281,30.21292691,12.06779745,0.916765888,70.52691193,927102,3299.295374,46879,166.8291815,363911,1295.05694,"DrugA"
390,48.39449415,15.56558595,0.946862168,130.8528137,85578,219.4307692,667068,1710.430769,278099,713.074359,"DrugD"
607,73.87447189,11.27597297,0.988282331,148.4264069,457918,754.3953871,57974,95.50906096,344940,568.2701812,"DrugA"
171,20.84741964,10.56262993,0.862143802,49.79898987,66430,388.4795322,82634,483.2397661,217838,1273.906433,"DrugC"
401,41.46850661,12.55074709,0.953099442,92.32590181,121137,302.0872818,28481,71.02493766,167828,418.5236908,"DrugB"
995,61.4060556,26.54605517,0.901728146,219.0954544,88012,88.45427136,19669,19.7678392,175349,176.2301508,"DrugE"
380,62.15192895,9.279708065,0.988790912,131.254834,51804,136.3263158,50397,132.6236842,414419,1090.576316,"DrugB"
475,40.76470462,20.73438199,0.860981868,120.2253967,248842,523.8778947,1167722,2458.362105,718039,1511.661053,"DrugF"
291,45.27314983,9.806767089,0.976257482,95.45584412,35243,121.1099656,28161,96.77319588,240419,826.1821306,"DrugB"
98,13.17758366,9.809601655,0.66771633,36.72792206,16013,163.3979592,168350,1717.857143,46172,471.1428571,"DrugF"
147,30.53368241,6.460181427,0.97736164,63.59797975,10795,73.43537415,14470,98.43537415,134587,915.5578231,"DrugB"
343,41.05794622,10.82929716,0.964589316,90.08326112,60083,175.1690962,12991,37.87463557,112885,329.1107872,"DrugE"
138,20.35977786,8.75088305,0.902918259,47.79898987,27021,195.8043478,269638,1953.898551,95136,689.3913043,"DrugF"
156,31.2811806,7.52282754,0.970651486,67.45584412,102969,660.0576923,361744,2318.871795,199375,1278.044872,"DrugF"
276,30.94090259,11.47443451,0.928692769,69.84062043,92821,336.307971,138215,500.7789855,287677,1042.307971,"DrugC"
143,24.4280306,8.126902882,0.943037094,54.627417,28997,202.7762238,354232,2477.146853,161111,1126.65035,"DrugD"
358,50.4661525,9.797858641,0.980972422,104.7106781,254856,711.8882682,47942,133.9162011,248610,694.4413408,"DrugB"
914,79.02440558,19.18736699,0.970075604,240.2670273,862978,944.1772429,143202,156.6761488,1032339,1129.473742,"DrugB"
123,19.58956982,8.219264534,0.907721362,44.72792206,12815,104.1869919,104887,852.7398374,136993,1113.764228,"DrugD"
651,86.02211313,16.64211371,0.981107531,178.4091629,479292,736.2396313,76515,117.5345622,581316,892.9585253,"DrugB"
1186,123.7780341,36.46423206,0.955622592,277.4802307,136095,114.7512648,81396,68.6306914,943845,795.8220911,"DrugB"
249,39.74906245,9.518657003,0.97090408,86.42640687,47501,190.7670683,527023,2116.558233,206974,831.2208835,"DrugD"
74,10.76273844,9.291263168,0.504724308,31.55634919,20581,278.1216216,88677,1198.337838,34166,461.7027027,"DrugF"
954,77.74218501,18.38926992,0.971621334,166.5685425,89496,93.81132075,13919,14.59014675,74864,78.47379455,"DrugE"
265,27.71112584,12.50121706,0.892460129,67.21320344,90437,341.2716981,274661,1036.456604,197514,745.3358491,"DrugC"
211,27.66608339,9.860680671,0.934326738,61.9411255,67037,317.7109005,386453,1831.530806,125705,595.7582938,"DrugF"
204,22.45039792,11.69656781,0.85355911,55.45584412,74712,366.2352941,89780,440.0980392,237114,1162.323529,"DrugC"
172,25.80197085,9.006735778,0.937096048,58.38477631,14639,85.11046512,22710,132.0348837,160384,932.4651163,"DrugB"
139,21.15952287,8.500845749,0.915749232,46.52691193,32674,235.0647482,191745,1379.460432,94963,683.1870504,"DrugF"
479,54.03034923,11.76416143,0.976008489,117.1959595,288583,602.4697286,41816,87.29853862,428550,894.6764092,"DrugB"
262,30.44208251,11.19378157,0.929941507,71.01219331,132289,504.9198473,319629,1219.958015,304081,1160.614504,"DrugC"
499,53.96063069,17.38504945,0.946678344,133.2964646,232497,465.9258517,241172,483.3106212,641343,1285.256513,"DrugC"
193,23.880137,10.42870273,0.899602179,55.35533906,50049,259.3212435,329814,1708.880829,231072,1197.264249,"DrugF"
141,20.97506798,8.706484556,0.909781581,48.28427125,22386,158.7659574,79397,563.0992908,194479,1379.283688,"DrugF"
254,43.33910952,8.12765551,0.982257676,88.42640687,123558,486.4488189,20898,82.27559055,202645,797.8149606,"DrugB"
364,38.31732716,12.34693531,0.946661918,86.32590181,150551,413.6016484,99184,272.4835165,412986,1134.576923,"DrugA"
195,27.13836554,9.486262092,0.936917073,60.87005769,81742,419.1897436,95682,490.6769231,361336,1853.005128,"DrugC"
253,30.14327977,10.92946265,0.931951202,68.38477631,93383,369.1027668,459341,1815.577075,307625,1215.909091,"DrugF"
223,24.61370954,11.67041974,0.880447813,59.35533906,619688,2778.869955,802708,3599.587444,96092,430.9058296,"DrugA"
219,28.20348176,11.57205884,0.911947891,67.45584412,28917,132.0410959,378493,1728.278539,103745,473.7214612,"DrugD"
229,26.65630586,11.12031256,0.908826725,62.04163056,75641,330.3100437,490706,2142.820961,160004,698.7074236,"DrugF"
172,18.64179263,11.87301622,0.770943833,48.04163056,53209,309.3546512,142013,825.6569767,65897,383.122093,"DrugC"
203,22.75066445,11.4992841,0.862856907,55.45584412,74143,365.2364532,226362,1115.083744,173809,856.2019704,"DrugC"
296,35.03916354,11.02364896,0.949221232,77.11269837,115802,391.222973,165325,558.5304054,396513,1339.570946,"DrugC"
216,27.8158825,10.37066469,0.927898667,63.55634919,20901,96.76388889,4514,20.89814815,29199,135.1805556,"DrugE"
86,16.54454163,7.114110911,0.902830096,38.28427125,18742,217.9302326,43607,507.0581395,142706,1659.372093,"DrugF"
190,29.97318041,8.372114267,0.960198019,66.18376618,89616,471.6631579,127746,672.3473684,262476,1381.452632,"DrugC"
195,24.55642436,10.32175265,0.907372236,58.28427125,99704,511.3025641,96374,494.225641,247140,1267.384615,"DrugC"
126,20.77250788,8.127791309,0.920273225,48.04163056,25018,198.5555556,50082,397.4761905,202559,1607.611111,"DrugF"
157,24.15952974,8.698173289,0.932940442,54.18376618,11198,71.32484076,7409,47.1910828,109367,696.6050955,"DrugB"
2506,90.09488753,64.09295251,0.702793521,659.411255,614930,245.3830806,457147,182.4209896,3288412,1312.215483,"DrugB"
130,22.65821969,8.116330691,0.933642231,51.69848481,56473,434.4076923,15127,116.3615385,124109,954.6846154,"DrugB"
260,38.09925908,9.012653175,0.97161757,82.04163056,130251,500.9653846,161085,619.5576923,380153,1462.126923,"DrugC"
171,26.37212165,8.754298061,0.943296018,56.97056275,32379,189.3508772,331069,1936.076023,138973,812.7076023,"DrugF"
398,33.61963934,17.33204399,0.856869538,112.4264069,85266,214.2361809,352445,885.540201,583748,1466.703518,"DrugF"
165,23.36603821,9.323551225,0.916941577,53.35533906,46816,283.7333333,396581,2403.521212,151198,916.3515152,"DrugF"
194,24.79749634,10.11568577,0.91301243,57.21320344,86598,446.3814433,289413,1491.819588,148812,767.0721649,"DrugC"
202,23.41809635,11.08101032,0.880964956,55.21320344,105078,520.1881188,313138,1550.188119,225534,1116.50495,"DrugC"
138,21.00023337,8.60645477,0.912163438,48.04163056,57369,415.7173913,347690,2519.492754,130494,945.6086957,"DrugF"
285,34.59706232,10.74974017,0.950503937,75.69848481,18407,64.58596491,10984,38.54035088,312577,1096.761404,"DrugC"
315,32.92408101,12.3443338,0.927051796,76.52691193,16504,52.39365079,5038,15.99365079,35870,113.8730159,"DrugE"
413,38.14034397,20.98857698,0.83496795,109.5979797,417443,1010.757869,148871,360.4624697,354178,857.5738499,"DrugA"
109,17.48355078,8.360991755,0.878239824,41.21320344,15222,139.6513761,13849,127.0550459,117917,1081.807339,"DrugB"
698,89.82913437,12.85367512,0.989709642,181.8650071,347456,497.7879656,454647,651.3567335,984338,1410.226361,"DrugC"
442,59.17825121,10.16923367,0.985124746,120.0416306,204864,463.4932127,63218,143.0271493,425524,962.7239819,"DrugB"
143,17.64074466,10.43751747,0.806179508,43.79898987,54252,379.3846154,46250,323.4265734,117987,825.0839161,"DrugC"
192,23.6277952,10.71989255,0.891155303,57.11269837,31829,165.7760417,21137,110.0885417,179703,935.953125,"DrugB"
234,24.60220382,12.22711164,0.867754816,59.9411255,704639,3011.277778,36589,156.3632479,316260,1351.538462,"DrugA"
166,22.55846011,9.601827226,0.904891662,51.9411255,59681,359.5240964,134825,812.1987952,110545,665.9337349,"DrugC"
437,59.87029898,10.36408237,0.984902688,120.8528137,197255,451.3844394,43894,100.4439359,227711,521.0778032,"DrugB"
302,45.31204528,9.022902339,0.979973465,93.05382387,150914,499.7152318,145320,481.192053,460017,1523.235099,"DrugC"
143,18.64971233,10.08021954,0.841342291,45.9411255,36127,252.6363636,272148,1903.132867,52521,367.2797203,"DrugF"
189,29.18720044,8.790074903,0.953572999,62.42640687,26677,141.1481481,93637,495.4338624,267496,1415.322751,"DrugF"
404,65.08263355,14.31383292,0.975514931,135.2964646,339370,840.0247525,51696,127.960396,494364,1223.673267,"DrugB"
198,25.54312507,10.06876374,0.919030324,58.52691193,16595,83.81313131,72443,365.8737374,110861,559.9040404,"DrugD"
207,25.75240171,10.42381646,0.91441824,59.45584412,106884,516.3478261,230154,1111.855072,169347,818.1014493,"DrugC"
337,41.77420864,11.00063845,0.964704273,91.98275606,30297,89.90207715,37168,110.2908012,326197,967.9436202,"DrugB"
158,18.98000282,10.71255332,0.825492812,46.14213562,60091,380.3227848,136204,862.0506329,50516,319.721519,"DrugC"
711,60.71495492,25.9112445,0.904360795,185.7817459,200878,282.5288326,387153,544.5189873,650434,914.8157525,"DrugC"
173,33.17339995,7.614835129,0.973297715,67.84062043,89047,514.7225434,10636,61.47976879,101398,586.1156069,"DrugB"
167,21.03778561,10.31228502,0.871621677,50.52691193,60403,361.6946108,58998,353.2814371,151338,906.2155689,"DrugA"
233,35.70421525,8.895200333,0.968468546,75.74011537,18520,79.48497854,11659,50.03862661,137221,588.9313305,"DrugB"
258,32.20364979,10.57057951,0.944593781,72.42640687,145562,564.1937984,39536,153.2403101,253955,984.3217054,"DrugB"
237,39.99606249,8.49086525,0.977206162,82.627417,32431,136.8396624,27978,118.0506329,205196,865.8059072,"DrugB"
352,46.42806729,10.00347922,0.976512249,99.63961031,27882,79.21022727,41876,118.9659091,296125,841.2642045,"DrugB"
200,22.44752504,11.43902471,0.860417612,54.04163056,69925,349.625,206957,1034.785,167484,837.42,"DrugC"
82,13.51963661,8.12866937,0.799061648,34.627417,21364,260.5365854,164313,2003.817073,31813,387.9634146,"DrugF"
161,27.08651821,8.358229713,0.951199927,59.11269837,27148,168.621118,22598,140.3602484,226574,1407.291925,"DrugB"
127,24.3590481,7.120405951,0.956323461,51.35533906,15286,120.3622047,174728,1375.811024,74374,585.6220472,"DrugD"
295,44.32247886,9.045227167,0.978954705,90.46803743,102641,347.9355932,25901,87.8,162379,550.4372881,"DrugB"
229,34.81404211,8.937378129,0.966486452,74.28427125,98664,430.8471616,184363,805.0786026,303704,1326.218341,"DrugC"
143,22.65939165,8.348771505,0.929648989,51.45584412,27961,195.5314685,286832,2005.818182,97634,682.7552448,"DrugD"
65,10.29137415,8.240337399,0.5990611,27.55634919,9289,142.9076923,98902,1521.569231,54889,844.4461538,"DrugD"
274,29.58201409,11.92980817,0.915077026,68.87005769,102836,375.3138686,110561,403.5072993,296286,1081.335766,"DrugC"
239,29.17803496,10.59410102,0.931756099,66.76955262,23595,98.72384937,22303,93.31799163,231142,967.1213389,"DrugB"
124,16.95335516,9.713890919,0.819571103,43.55634919,43202,348.4032258,191782,1546.629032,114400,922.5806452,"DrugF"
351,31.72344649,14.49658323,0.889483405,76.66904756,40586,115.6296296,37308,106.2905983,71681,204.2193732,"DrugE"
510,66.74389447,10.24105246,0.98815827,139.882251,67935,133.2058824,42375,83.08823529,135686,266.0509804,"DrugE"
92,14.32934998,8.422329831,0.809029708,36.14213562,43099,468.4673913,64247,698.3369565,38874,422.5434783,"DrugC"
651,97.22094893,11.26402456,0.993265547,198.1248917,82697,127.030722,89963,138.1920123,617934,949.2073733,"DrugB"
198,28.97756908,9.019161895,0.950329272,63.01219331,102611,518.2373737,113998,575.7474747,277286,1400.434343,"DrugC"
165,22.17065247,9.888685424,0.895020049,52.76955262,119625,725,25882,156.8606061,190011,1151.581818,"DrugB"
303,39.9324162,10.12532904,0.96731923,89.01219331,108413,357.7986799,229546,757.5775578,352909,1164.716172,"DrugC"
320,41.64061183,10.76409778,0.96601126,92.91168825,121189,378.715625,169788,530.5875,289395,904.359375,"DrugC"
137,22.5073355,7.980048007,0.93503584,48.76955262,43091,314.5328467,5771,42.12408759,90659,661.7445255,"DrugB"
392,39.50183311,12.88815028,0.945277605,87.11269837,751125,1916.135204,593450,1513.903061,483101,1232.40051,"DrugA"
109,18.29207599,8.12267872,0.895999776,43.55634919,19097,175.2018349,39184,359.4862385,188817,1732.266055,"DrugF"
254,31.28885184,10.61188519,0.940729186,69.21320344,112387,442.4685039,113856,448.2519685,377974,1488.086614,"DrugC"
364,44.85421119,10.51101402,0.972155357,96.627417,41465,113.9148352,10227,28.09615385,54497,149.717033,"DrugE"
177,20.15890117,11.2881644,0.828520109,49.69848481,3814,21.5480226,10380,58.6440678,165806,936.7570621,"DrugD"
107,15.19205037,9.416516759,0.78473465,39.69848481,15219,142.2336449,200118,1870.261682,98240,918.1308411,"DrugD"
582,51.85538219,17.33898185,0.942441215,161.9238816,122670,210.7731959,324533,557.6168385,692607,1190.046392,"DrugF"
751,46.56496228,21.29866139,0.889262747,119.9827561,52226,69.54194407,23462,31.24101198,152223,202.6937417,"DrugE"
252,31.08435658,10.62699844,0.939745038,68.66904756,98303,390.0912698,289408,1148.444444,151782,602.3095238,"DrugC"
120,16.56401427,9.465321983,0.820644619,41.79898987,20293,169.1083333,119178,993.15,23680,197.3333333,"DrugD"
198,31.74345866,9.748317916,0.95167825,71.35533906,111930,565.3030303,19969,100.8535354,208416,1052.606061,"DrugB"
226,24.07878151,13.70066214,0.82234225,65.01219331,107760,476.8141593,107637,476.2699115,238886,1057.017699,"DrugC"
140,19.4977589,9.282262176,0.879408385,45.45584412,68427,488.7642857,99131,708.0785714,164695,1176.392857,"DrugC"
144,23.17529804,8.444609228,0.93125045,53.45584412,66953,464.9513889,350079,2431.104167,182994,1270.791667,"DrugF"
93,17.44812173,7.165686935,0.911777162,39.55634919,23214,249.6129032,77916,837.8064516,44492,478.4086022,"DrugF"
381,48.77549105,12.32109921,0.967568598,106.2253967,40257,105.6614173,17765,46.62729659,184533,484.3385827,"DrugE"
143,18.910367,9.750668845,0.856814021,45.79898987,52812,369.3146853,215492,1506.937063,104256,729.0629371,"DrugF"
241,32.01736291,9.861313435,0.951386704,70.42640687,101161,419.7551867,780158,3237.170124,160785,667.1576763,"DrugF"
219,31.48803574,9.755837245,0.950793014,69.11269837,44265,202.1232877,285485,1303.584475,226835,1035.776256,"DrugD"
256,32.19016432,10.3754131,0.946632048,70.91168825,93523,365.3242188,702797,2745.300781,174869,683.0820313,"DrugF"
186,29.08995481,8.599810845,0.955303078,62.42640687,102106,548.9569892,14849,79.83333333,141702,761.8387097,"DrugB"
209,27.44996232,9.949298354,0.932002374,62.28427125,9526,45.57894737,10645,50.93301435,135672,649.1483254,"DrugF"
216,35.37339928,8.55327389,0.970326209,74.52691193,47860,221.5740741,78543,363.625,285669,1322.541667,"DrugF"
394,52.18851951,10.16483621,0.980848644,108.0243866,88818,225.4263959,84225,213.7690355,443225,1124.936548,"DrugB"
158,23.6219781,9.704379734,0.911716498,58.18376618,60259,381.3860759,12117,76.68987342,202495,1281.613924,"DrugB"
78,13.02773093,8.202130177,0.776927493,33.21320344,27867,357.2692308,24560,314.8717949,126517,1622.012821,"DrugF"
216,31.65121094,9.410554078,0.954777731,68.76955262,31770,147.0833333,451610,2090.787037,83257,385.4490741,"DrugD"
1513,102.9779718,31.37153081,0.952466571,460.5340546,164295,108.5888962,200794,132.7124917,1371469,906.4567085,"DrugB"
172,30.35370822,8.139898638,0.963372113,68.04163056,24491,142.3895349,17140,99.65116279,168626,980.3837209,"DrugB"
170,26.88574541,9.008844389,0.942190093,59.79898987,26389,155.2294118,389616,2291.858824,87141,512.5941176,"DrugD"
169,22.34950658,10.16277051,0.890634383,54.52691193,100691,595.8047337,23284,137.7751479,141316,836.1893491,"DrugB"
139,22.49510008,8.162821373,0.931839351,50.87005769,59439,427.618705,23932,172.1726619,72171,519.2158273,"DrugB"
257,28.28708579,12.45660286,0.897819526,68.18376618,34324,133.5564202,5541,21.56031128,30087,117.0700389,"DrugE"
196,22.52152894,11.17382274,0.868242754,53.69848481,87468,446.2653061,240894,1229.05102,216275,1103.443878,"DrugC"
333,56.41562008,8.950846875,0.987333437,117.7401154,180748,542.7867868,133247,400.1411411,328137,985.3963964,"DrugA"
317,35.72436432,12.97584651,0.931702935,85.35533906,49329,155.6119874,9422,29.72239748,86774,273.7350158,"DrugE"
760,85.34583491,16.36066088,0.98145388,210.0071427,72680,95.63157895,81833,107.675,242151,318.6197368,"DrugE"
278,44.44440247,8.634629583,0.980946244,91.39696962,36360,130.7913669,23244,83.61151079,347520,1250.071942,"DrugB"
473,62.6522191,12.63767111,0.979444987,156.3675324,68859,145.5792812,42318,89.46723044,514419,1087.566596,"DrugB"
110,14.47885294,9.993488625,0.723606513,38.627417,22382,203.4727273,37175,337.9545455,174056,1582.327273,"DrugF"
127,16.91541593,9.759101603,0.816789807,42.97056275,16532,130.1732283,270878,2132.897638,102922,810.4094488,"DrugD"
252,33.68009194,9.898864149,0.95583357,72.28427125,26705,105.9722222,45317,179.8293651,321392,1275.365079,"DrugF"
285,40.69520669,10.36461644,0.967023049,85.11269837,18974,66.5754386,101475,356.0526316,347916,1220.757895,"DrugD"
481,36.14141703,27.26845534,0.656307801,124.6690476,194961,405.3243243,307177,638.6216216,534561,1111.35343,"DrugC"
259,27.43382876,12.15436074,0.896500454,66.28427125,151427,584.6602317,249633,963.8339768,252104,973.3745174,"DrugC"
266,29.35953383,11.81178613,0.915501227,66.91168825,71961,270.5300752,13969,52.51503759,113091,425.1541353,"DrugB"
305,34.52511871,11.56023525,0.9422766,81.59797975,24236,79.46229508,7197,23.59672131,51467,168.7442623,"DrugE"
883,41.67219796,36.72411919,0.472628303,165.0954544,232441,263.2400906,1079097,1222.080408,888288,1005.988675,"DrugF"
72,10.17742625,9.43824606,0.374144009,30.38477631,31178,433.0277778,75506,1048.694444,36533,507.4027778,"DrugC"
1421,60.67812488,49.39072603,0.580894147,366.4751801,170922,120.2828994,138122,97.20056298,1092642,768.9247009,"DrugB"
259,36.12607112,9.636943547,0.963763352,77.49747468,161766,624.5791506,34524,133.2972973,246160,950.4247104,"DrugB"
237,36.49003459,9.403950829,0.966221552,78.32590181,105292,444.2700422,24990,105.443038,222926,940.6160338,"DrugB"
630,51.43033249,20.25404147,0.91918968,143.0538239,1775445,2818.166667,287570,456.4603175,1043772,1656.780952,"DrugA"
168,25.26176162,8.776345427,0.937711031,57.84062043,86726,516.2261905,18923,112.6369048,161665,962.2916667,"DrugB"
